,btc,eth,ltc,xrp
2018-03-01 06:12:02.038112,8531.4,703.86,165.9,0.73225
2018-03-01 06:12:12.340442,8521.0,703.86,165.9,0.73225
2018-03-01 06:12:22.748339,8521.0,703.85,165.9,0.73225
2018-03-01 06:12:33.077131,8535.63,703.85,165.9,0.73225
2018-03-01 06:12:43.533149,8535.63,703.85,165.9,0.73225
2018-03-01 06:12:53.929204,8535.63,703.85,165.9,0.73225
2018-03-01 06:13:04.228009,8536.9,703.85,165.9,0.73225
2018-03-01 06:13:14.509050,8536.9,703.85,165.9,0.73225
2018-03-01 06:13:25.113232,8536.58,703.85,165.9,0.73225
2018-03-01 06:13:35.671805,8536.9,702.18,165.9,0.73225
2018-03-01 06:13:45.875787,8536.9,702.18,165.9,0.73225
2018-03-01 06:13:56.305632,8536.9,702.18,165.9,0.73225
2018-03-01 06:14:06.917421,8521.0,702.18,165.9,0.73225
2018-03-01 06:14:17.451608,8512.4,702.18,166.14,0.73225
2018-03-01 06:14:27.949569,8512.4,703.82,165.83,0.73225
2018-03-01 06:14:38.343236,8510.3,703.82,166.07,0.73225
2018-03-01 06:14:48.720390,8510.6,703.82,166.07,0.73225
2018-03-01 06:14:59.010455,8510.6,703.82,166.07,0.73225
2018-03-01 06:15:09.328180,8510.6,703.82,166.07,0.73225
2018-03-01 06:15:19.645314,8510.6,703.82,166.07,0.73225
2018-03-01 06:15:29.896523,8510.6,703.82,166.07,0.73225
2018-03-01 06:15:40.343179,8526.83,703.82,166.07,0.73225
2018-03-01 06:15:50.731620,8526.83,703.82,166.53,0.73225
2018-03-01 06:16:00.986643,8526.6,703.82,166.53,0.73225
2018-03-01 06:16:11.380217,8526.6,704.23,166.53,0.73225
2018-03-01 06:16:21.843823,8534.75,704.23,166.53,0.73225
2018-03-01 06:16:32.190453,8510.93,704.23,166.53,0.73225
2018-03-01 06:16:42.847738,8510.93,704.18,166.53,0.73225
2018-03-01 06:16:53.165911,8510.93,704.18,166.53,0.73225
2018-03-01 06:17:03.701450,8510.93,704.18,166.53,0.73225
2018-03-01 06:17:13.965712,8510.93,704.18,166.53,0.73225
2018-03-01 06:17:24.580702,8510.93,704.18,166.53,0.73225
2018-03-01 06:17:34.800418,8510.93,704.18,166.53,0.73225
2018-03-01 06:17:45.027705,8510.93,704.18,166.53,0.73225
2018-03-01 06:17:55.340155,8510.93,704.18,166.53,0.73225
2018-03-01 06:18:05.634254,8510.93,704.18,166.53,0.73225
2018-03-01 06:18:15.844553,8510.93,704.18,166.53,0.73225
2018-03-01 06:18:26.349465,8510.93,701.95,166.53,0.73225
2018-03-01 06:18:36.896851,8510.93,704.42,166.53,0.73225
2018-03-01 06:18:47.423987,8510.93,704.42,166.53,0.73225
2018-03-01 06:18:57.814126,8510.93,704.42,166.53,0.73225
2018-03-01 06:19:08.223481,8510.93,704.42,166.53,0.73225
2018-03-01 06:19:18.730894,8510.93,704.46,166.59,0.73225
2018-03-01 06:19:28.924664,8510.93,704.46,166.59,0.73225
2018-03-01 06:19:39.323185,8510.93,704.46,166.59,0.73225
2018-03-01 06:19:49.804666,8510.93,704.46,166.59,0.73225
2018-03-01 06:20:00.031455,8502.81,704.46,166.59,0.73225
2018-03-01 06:20:10.453430,8502.81,704.46,166.48,0.7301
2018-03-01 06:20:20.894130,8500.0,704.46,166.48,0.7301
2018-03-01 06:20:31.659441,8489.99,704.46,166.48,0.7301
2018-03-01 06:20:42.252166,8489.99,704.46,166.48,0.7301
2018-03-01 06:20:52.574323,8489.99,701.3,166.48,0.7301
2018-03-01 06:21:02.840840,8489.99,701.3,166.48,0.7301
2018-03-01 06:21:13.045876,8504.87,701.3,166.48,0.7301
2018-03-01 06:21:23.536640,8504.87,701.3,166.48,0.7301
2018-03-01 06:21:33.830557,8504.87,703.76,166.48,0.7301
2018-03-01 06:21:44.056528,8506.46,703.76,166.48,0.7301
2018-03-01 06:21:54.459001,8506.46,703.76,166.48,0.73212
2018-03-01 06:22:05.002642,8513.36,703.76,166.48,0.7301
2018-03-01 06:22:15.487064,8513.36,703.76,165.81,0.7301
2018-03-01 06:22:25.772246,8513.36,703.76,166.21,0.7301
2018-03-01 06:22:36.067492,8513.36,703.76,166.21,0.7301
2018-03-01 06:22:46.470255,8513.36,703.76,166.21,0.7301
2018-03-01 06:22:56.796551,8513.36,703.76,166.21,0.7301
2018-03-01 06:23:07.108709,8496.89,703.76,166.21,0.7301
2018-03-01 06:23:17.521858,8496.89,703.76,166.21,0.7301
2018-03-01 06:23:27.757597,8513.09,703.76,166.21,0.7301
2018-03-01 06:23:38.247270,8513.09,703.76,166.21,0.7301
2018-03-01 06:23:48.445348,8513.09,703.76,166.21,0.7301
2018-03-01 06:23:59.021102,8513.09,703.76,166.21,0.7301
2018-03-01 06:24:09.380320,8513.09,703.76,166.21,0.7301
2018-03-01 06:24:19.586763,8494.25,703.76,166.21,0.7301
2018-03-01 06:24:29.784542,8494.25,703.76,166.21,0.7301
2018-03-01 06:24:40.171453,8494.25,703.76,166.21,0.7301
2018-03-01 06:24:50.687648,8494.25,703.76,166.21,0.7301
2018-03-01 06:25:00.956543,8494.25,703.76,166.21,0.7301
2018-03-01 06:25:11.442993,8502.81,703.76,166.21,0.7301
2018-03-01 06:25:21.929448,8513.25,703.76,166.21,0.7301
2018-03-01 06:25:32.430729,8492.1,703.76,166.31,0.7301
2018-03-01 06:25:42.759590,8492.1,703.76,166.31,0.7285
2018-03-01 06:25:52.958132,8492.1,703.76,166.31,0.7285
2018-03-01 06:26:03.174230,8514.88,703.76,166.34,0.7285
2018-03-01 06:26:13.565924,8514.88,703.76,166.34,0.7285
2018-03-01 06:26:24.116756,8514.85,703.76,166.34,0.7285
2018-03-01 06:26:34.465036,8514.85,703.76,166.31,0.7285
2018-03-01 06:26:44.767619,8514.85,703.76,166.31,0.7285
2018-03-01 06:26:55.081314,8495.82,701.26,166.31,0.7285
2018-03-01 06:27:05.488877,8514.7,701.26,166.31,0.7285
2018-03-01 06:27:15.685986,8514.7,701.26,166.31,0.7285
2018-03-01 06:27:26.149854,8514.7,701.23,166.32,0.7285
2018-03-01 06:27:36.434622,8514.7,701.23,166.44,0.7285
2018-03-01 06:27:46.736579,8514.7,701.23,166.44,0.7285
2018-03-01 06:27:57.038978,8514.7,701.23,166.44,0.7282
2018-03-01 06:28:07.523300,8506.19,701.23,166.44,0.7282
2018-03-01 06:28:17.908412,8507.89,701.23,166.44,0.7282
2018-03-01 06:28:28.141846,8507.89,701.23,166.28,0.7282
2018-03-01 06:28:38.380917,8507.89,701.23,166.28,0.7282
2018-03-01 06:28:49.022581,8507.0,701.23,166.28,0.7282
2018-03-01 06:28:59.309868,8507.0,701.23,166.28,0.7282
2018-03-01 06:29:09.557822,8502.6,701.23,166.28,0.7282
2018-03-01 06:29:19.842713,8502.6,701.23,165.82,0.7282
2018-03-01 06:29:30.219768,8472.84,701.23,165.49,0.7282
2018-03-01 06:29:40.799582,8472.84,701.23,165.19,0.7282
2018-03-01 06:29:51.185969,8483.69,701.23,164.93,0.7282
2018-03-01 06:30:01.709664,8483.69,701.23,164.93,0.7282
2018-03-01 06:30:12.006025,8483.66,701.23,164.96,0.7282
2018-03-01 06:30:22.484281,8483.66,703.09,164.96,0.7282
2018-03-01 06:30:32.988995,8485.19,701.2,164.96,0.72611
2018-03-01 06:30:43.479482,8459.77,701.2,164.96,0.72611
2018-03-01 06:30:53.974718,8459.77,701.2,164.98,0.72611
2018-03-01 06:31:04.470992,8459.77,701.2,164.98,0.72611
2018-03-01 06:31:14.671777,8459.77,701.2,164.98,0.72611
2018-03-01 06:31:25.072283,8459.77,701.2,164.98,0.72611
2018-03-01 06:31:35.642498,8459.77,703.06,164.98,0.72611
2018-03-01 06:31:45.924194,8459.77,703.06,164.98,0.72611
2018-03-01 06:31:56.236157,8464.75,703.06,164.98,0.72611
2018-03-01 06:32:06.527000,8464.75,703.06,164.93,0.72611
2018-03-01 06:32:16.745666,8487.3,703.06,164.93,0.72611
2018-03-01 06:32:27.054854,8487.3,700.34,164.93,0.72611
2018-03-01 06:32:37.474818,8487.3,700.34,164.93,0.72611
2018-03-01 06:32:48.049977,8487.3,700.34,164.93,0.72611
2018-03-01 06:32:58.483792,8487.3,700.34,164.93,0.72611
2018-03-01 06:33:08.783656,8487.3,700.34,164.93,0.72611
2018-03-01 06:33:19.328146,8472.57,700.34,164.93,0.72611
2018-03-01 06:33:29.704795,8472.57,700.34,164.93,0.72611
2018-03-01 06:33:39.928167,8500.77,700.34,164.93,0.72611
2018-03-01 06:33:50.127503,8500.77,700.34,164.93,0.72611
2018-03-01 06:34:00.424781,8490.55,700.84,164.93,0.72611
2018-03-01 06:34:10.999838,8507.48,700.84,164.93,0.72611
2018-03-01 06:34:21.456818,8507.48,703.83,165.06,0.72611
2018-03-01 06:34:31.913787,8507.48,703.83,164.66,0.72611
2018-03-01 06:34:42.640463,8499.23,703.83,164.66,0.72611
2018-03-01 06:34:53.106908,8499.23,703.83,164.66,0.72611
2018-03-01 06:35:03.439380,8499.23,703.83,164.66,0.72611
2018-03-01 06:35:13.847803,8499.23,703.83,164.66,0.72611
2018-03-01 06:35:24.156574,8499.23,703.83,164.66,0.72611
2018-03-01 06:35:34.710608,8499.23,703.83,164.73,0.72611
2018-03-01 06:35:45.160065,8499.23,703.83,164.73,0.72611
2018-03-01 06:35:55.635170,8482.15,703.83,164.73,0.72611
2018-03-01 06:36:06.292483,8482.15,703.83,165.02,0.72611
2018-03-01 06:36:16.780098,8482.15,703.83,165.02,0.72611
2018-03-01 06:36:27.081526,8482.15,703.83,165.02,0.72611
2018-03-01 06:36:37.644479,8482.15,703.83,165.02,0.72611
2018-03-01 06:36:47.941302,8491.61,703.83,165.5,0.72611
2018-03-01 06:36:58.510512,8516.0,703.83,165.48,0.72611
2018-03-01 06:37:08.746928,8516.0,703.83,165.48,0.72611
2018-03-01 06:37:18.965203,8516.0,703.83,165.84,0.72611
2018-03-01 06:37:29.346069,8516.0,703.83,165.84,0.72611
2018-03-01 06:37:39.736653,8516.0,703.83,165.84,0.72611
2018-03-01 06:37:50.032764,8516.0,703.83,165.84,0.72611
2018-03-01 06:38:00.320563,8510.0,703.83,165.99,0.72611
2018-03-01 06:38:10.817221,8510.0,703.83,165.99,0.72611
2018-03-01 06:38:21.028419,8510.0,703.83,165.99,0.72611
2018-03-01 06:38:31.433539,8510.0,703.71,165.99,0.72611
2018-03-01 06:38:41.924059,8510.0,703.71,165.99,0.72611
2018-03-01 06:38:52.143999,8516.0,703.71,165.33,0.72611
2018-03-01 06:39:02.517649,8517.6,703.71,165.33,0.72611
2018-03-01 06:39:12.738412,8510.11,703.71,165.99,0.72611
2018-03-01 06:39:22.939661,8510.11,703.71,165.99,0.7295
2018-03-01 06:39:33.227447,8511.83,703.76,165.99,0.7295
2018-03-01 06:39:43.613686,8511.83,703.76,165.99,0.7295
2018-03-01 06:39:53.893065,8511.83,703.76,165.99,0.7295
2018-03-01 06:40:04.215883,8511.83,702.36,166.16,0.72702
2018-03-01 06:40:14.696720,8515.0,702.95,166.16,0.72702
2018-03-01 06:40:25.209683,8519.39,703.98,166.16,0.72702
2018-03-01 06:40:35.551641,8519.39,703.98,166.16,0.72702
2018-03-01 06:40:46.166858,8522.0,703.98,165.18,0.72702
2018-03-01 06:40:56.369858,8522.0,703.98,165.18,0.72702
2018-03-01 06:41:06.731400,8522.0,703.98,165.18,0.72702
2018-03-01 06:41:16.979678,8522.0,703.98,165.18,0.72702
2018-03-01 06:41:27.357656,8522.0,703.98,165.18,0.72702
2018-03-01 06:41:37.650931,8522.0,703.98,165.18,0.72702
2018-03-01 06:41:48.025092,8522.0,703.98,165.18,0.72702
2018-03-01 06:41:58.321611,8522.0,703.98,165.18,0.72702
2018-03-01 06:42:08.537585,8532.66,703.98,165.18,0.72702
2018-03-01 06:42:18.742972,8532.67,703.98,165.18,0.72702
2018-03-01 06:42:28.964332,8532.67,703.98,165.18,0.72702
2018-03-01 06:42:39.531069,8532.67,702.51,165.18,0.72702
2018-03-01 06:42:49.721218,8532.67,702.51,165.18,0.72702
2018-03-01 06:43:00.021003,8532.67,702.51,165.18,0.72702
2018-03-01 06:43:10.302097,8532.67,702.51,165.18,0.72702
2018-03-01 06:43:20.772868,8532.67,702.51,165.18,0.72702
2018-03-01 06:43:31.152573,8532.67,702.51,165.18,0.72702
2018-03-01 06:43:41.832454,8532.67,702.51,165.18,0.72702
2018-03-01 06:43:52.563404,8532.67,705.02,165.18,0.72714
2018-03-01 06:44:02.888329,8532.67,705.02,165.18,0.72714
2018-03-01 06:44:13.093056,8532.67,705.02,165.18,0.72714
2018-03-01 06:44:23.680736,8532.67,705.02,165.18,0.72636
2018-03-01 06:44:33.988515,8532.67,705.02,165.18,0.72636
2018-03-01 06:44:44.725489,8532.67,705.02,165.18,0.72636
2018-03-01 06:44:55.158633,8512.87,705.02,165.18,0.72636
2018-03-01 06:45:05.646887,8512.66,705.02,165.18,0.72636
2018-03-01 06:45:16.013498,8512.66,705.02,165.18,0.72636
2018-03-01 06:45:26.313052,8512.66,704.55,166.08,0.72612
2018-03-01 06:45:36.703087,8512.66,704.55,166.08,0.72612
2018-03-01 06:45:47.024398,8512.66,704.9,166.08,0.72612
2018-03-01 06:45:57.231953,8512.66,704.9,166.08,0.73006
2018-03-01 06:46:07.533673,8512.66,704.9,166.08,0.73006
2018-03-01 06:46:17.860277,8512.66,704.9,166.08,0.73006
2018-03-01 06:46:28.145307,8512.66,704.9,166.08,0.73006
2018-03-01 06:46:38.440573,8515.0,704.9,166.08,0.73006
2018-03-01 06:46:48.736001,8515.0,704.9,166.15,0.73006
2018-03-01 06:46:59.131595,8515.0,704.9,166.15,0.73006
2018-03-01 06:47:09.458739,8514.0,704.9,166.15,0.73006
2018-03-01 06:47:19.764217,8514.0,704.9,166.15,0.73006
2018-03-01 06:47:30.521808,8512.7,704.9,166.15,0.73006
2018-03-01 06:47:40.830284,8512.7,704.9,166.17,0.73006
2018-03-01 06:47:51.086158,8512.7,704.9,166.17,0.73006
2018-03-01 06:48:01.661495,8512.7,704.9,166.17,0.73006
2018-03-01 06:48:11.875577,8512.0,704.9,166.17,0.7269
2018-03-01 06:48:22.169641,8512.0,705.03,166.17,0.7269
2018-03-01 06:48:32.784686,8512.0,705.03,166.17,0.7269
2018-03-01 06:48:43.082224,8512.0,705.03,166.2,0.7269
2018-03-01 06:48:53.385786,8512.0,705.03,166.2,0.7269
2018-03-01 06:49:03.624116,8512.0,702.68,165.71,0.73005
2018-03-01 06:49:13.815184,8512.0,702.25,165.71,0.73005
2018-03-01 06:49:24.114054,8512.0,702.25,165.71,0.73005
2018-03-01 06:49:34.601177,8512.0,702.25,166.17,0.73005
2018-03-01 06:49:44.874183,8512.0,702.25,166.17,0.73005
2018-03-01 06:49:55.076556,8512.0,702.25,166.17,0.73005
2018-03-01 06:50:05.497890,8510.0,702.25,166.06,0.73005
2018-03-01 06:50:15.877527,8510.0,702.25,166.06,0.73005
2018-03-01 06:50:26.319557,8510.0,702.15,166.06,0.73005
2018-03-01 06:50:36.522537,8510.0,702.15,166.06,0.73005
2018-03-01 06:50:47.088227,8510.0,704.6,166.06,0.73005
2018-03-01 06:50:57.463140,8510.0,704.6,166.06,0.73005
2018-03-01 06:51:07.696551,8510.0,704.6,166.06,0.72956
2018-03-01 06:51:18.076095,8510.0,704.6,166.06,0.72955
2018-03-01 06:51:28.634248,8510.0,704.6,166.06,0.72955
2018-03-01 06:51:38.848534,8510.0,704.6,166.06,0.72955
2018-03-01 06:51:49.250275,8510.0,704.6,166.06,0.72955
2018-03-01 06:51:59.544643,8513.77,704.6,166.06,0.7269
2018-03-01 06:52:09.859423,8513.6,704.6,166.06,0.7269
2018-03-01 06:52:20.065330,8513.6,704.6,166.06,0.7269
2018-03-01 06:52:30.467449,8517.2,704.6,166.06,0.7269
2018-03-01 06:52:40.693129,8517.2,704.51,166.06,0.7269
2018-03-01 06:52:50.967790,8517.2,704.51,166.06,0.7269
2018-03-01 06:53:01.340459,8517.2,704.51,166.06,0.7269
2018-03-01 06:53:11.767648,8517.2,702.38,166.06,0.7269
2018-03-01 06:53:22.179762,8517.2,702.38,166.06,0.7269
2018-03-01 06:53:32.455548,8513.77,702.38,166.06,0.7269
2018-03-01 06:53:42.993846,8513.77,702.38,166.05,0.7269
2018-03-01 06:53:53.583866,8513.77,702.38,166.03,0.7269
2018-03-01 06:54:03.819996,8513.77,702.38,166.03,0.7269
2018-03-01 06:54:14.032440,8513.77,702.38,166.03,0.7269
2018-03-01 06:54:24.432655,8513.77,702.38,166.03,0.7269
2018-03-01 06:54:34.894328,8513.77,702.38,166.03,0.7269
2018-03-01 06:54:45.169793,8513.77,702.38,166.03,0.7269
2018-03-01 06:54:55.553382,8513.77,702.38,166.03,0.7269
2018-03-01 06:55:06.009906,8513.77,702.38,166.03,0.7269
2018-03-01 06:55:16.328407,8513.77,702.38,166.03,0.7269
2018-03-01 06:55:26.620458,8513.77,702.38,166.04,0.7269
2018-03-01 06:55:36.956279,8513.77,702.38,166.04,0.7269
2018-03-01 06:55:47.258970,8513.77,702.38,166.04,0.7269
2018-03-01 06:55:57.926965,8513.77,702.44,166.04,0.7269
2018-03-01 06:56:08.223310,8513.77,702.44,166.04,0.7269
2018-03-01 06:56:18.652780,8503.23,702.44,166.04,0.7269
2018-03-01 06:56:29.113160,8517.06,702.44,166.34,0.7269
2018-03-01 06:56:39.364864,8528.6,702.44,166.34,0.7269
2018-03-01 06:56:49.750171,8528.6,702.44,166.34,0.7269
2018-03-01 06:57:00.239349,8528.6,702.44,166.34,0.7269
2018-03-01 06:57:10.720858,8530.85,702.44,166.34,0.7269
2018-03-01 06:57:21.062137,8530.85,702.44,166.34,0.7269
2018-03-01 06:57:31.380451,8530.85,702.44,166.34,0.7269
2018-03-01 06:57:41.777967,8530.85,702.44,166.34,0.7269
2018-03-01 06:57:52.071758,8530.85,702.44,166.34,0.7269
2018-03-01 06:58:02.568453,8530.82,702.44,166.34,0.7269
2018-03-01 06:58:12.957865,8530.8,702.44,165.75,0.7269
2018-03-01 06:58:23.453723,8530.8,702.44,165.75,0.7269
2018-03-01 06:58:33.698238,8530.78,702.44,165.75,0.7269
2018-03-01 06:58:44.107925,8513.99,702.44,165.75,0.7269
2018-03-01 06:58:54.581172,8530.78,705.0,166.34,0.7269
2018-03-01 06:59:05.102799,8528.73,705.0,166.34,0.7269
2018-03-01 06:59:15.420768,8528.73,705.0,166.34,0.7269
2018-03-01 06:59:25.729812,8528.73,705.0,166.34,0.7269
2018-03-01 06:59:36.119381,8528.73,705.0,166.34,0.7269
2018-03-01 06:59:46.506078,8528.73,705.0,166.57,0.7269
2018-03-01 06:59:56.704421,8528.73,705.0,166.57,0.7269
2018-03-01 07:00:06.916550,8512.89,705.0,166.57,0.7269
2018-03-01 07:00:17.338330,8528.19,704.72,166.57,0.7269
2018-03-01 07:00:27.546951,8528.19,704.72,166.57,0.7269
2018-03-01 07:00:37.970286,8528.19,704.72,166.57,0.7269
2018-03-01 07:00:48.369491,8528.19,704.72,166.57,0.7269
2018-03-01 07:00:58.949298,8538.43,704.72,166.57,0.7269
2018-03-01 07:01:09.160679,8538.29,704.72,166.57,0.7269
2018-03-01 07:01:19.632937,8538.29,704.72,166.57,0.727
2018-03-01 07:01:29.994011,8538.29,704.72,166.57,0.727
2018-03-01 07:01:40.397126,8538.3,704.72,166.57,0.72991
2018-03-01 07:01:50.670223,8524.9,704.72,166.57,0.72991
2018-03-01 07:02:01.002364,8524.9,704.72,166.57,0.72991
2018-03-01 07:02:11.383377,8524.9,704.72,166.57,0.72991
2018-03-01 07:02:21.680263,8540.0,704.72,166.57,0.72991
2018-03-01 07:02:32.169617,8546.4,704.72,166.57,0.72977
2018-03-01 07:02:42.662249,8546.59,704.72,166.57,0.72977
2018-03-01 07:02:52.947821,8546.55,704.72,166.57,0.72974
2018-03-01 07:03:03.165454,8546.55,704.72,166.57,0.72974
2018-03-01 07:03:13.749185,8546.55,704.72,166.57,0.72974
2018-03-01 07:03:24.040715,8546.55,704.97,166.57,0.72974
2018-03-01 07:03:34.769580,8546.55,704.97,166.57,0.72974
2018-03-01 07:03:45.061698,8546.51,704.97,166.57,0.72974
2018-03-01 07:03:55.541792,8546.51,704.97,166.57,0.72974
2018-03-01 07:04:05.946213,8546.51,704.97,166.57,0.72974
2018-03-01 07:04:16.455632,8531.35,704.97,166.57,0.72974
2018-03-01 07:04:26.797947,8531.35,704.97,166.57,0.72974
2018-03-01 07:04:37.299143,8531.35,704.97,166.57,0.72974
2018-03-01 07:04:47.594028,8546.4,704.97,166.57,0.72974
2018-03-01 07:04:57.885107,8529.74,704.97,166.57,0.72974
2018-03-01 07:05:08.352110,8529.74,704.97,166.57,0.72974
2018-03-01 07:05:18.726087,8529.74,704.94,166.57,0.72974
2018-03-01 07:05:29.317817,8529.74,704.94,166.57,0.72974
2018-03-01 07:05:39.536844,8530.0,704.94,166.57,0.72974
2018-03-01 07:05:49.827006,8530.0,704.94,166.57,0.72974
2018-03-01 07:06:00.257616,8530.0,705.14,166.57,0.72974
2018-03-01 07:06:10.664676,8545.87,705.14,166.14,0.72974
2018-03-01 07:06:20.896429,8545.87,705.14,166.14,0.72974
2018-03-01 07:06:31.399947,8545.81,703.18,166.14,0.727
2018-03-01 07:06:41.705250,8545.81,703.18,166.14,0.727
2018-03-01 07:06:52.107239,8545.81,703.18,166.14,0.727
2018-03-01 07:07:02.469743,8545.55,703.18,166.14,0.727
2018-03-01 07:07:12.958170,8545.54,705.12,166.14,0.727
2018-03-01 07:07:23.367683,8545.54,705.12,166.14,0.727
2018-03-01 07:07:33.849503,8530.0,705.12,166.87,0.727
2018-03-01 07:07:44.381896,8545.14,703.42,166.87,0.727
2018-03-01 07:07:54.656495,8545.13,703.42,166.87,0.727
2018-03-01 07:08:04.877002,8535.53,703.42,166.87,0.727
2018-03-01 07:08:15.261172,8535.53,703.42,166.77,0.727
2018-03-01 07:08:25.661536,8515.1,703.42,166.75,0.727
2018-03-01 07:08:36.066423,8515.1,703.42,166.75,0.727
2018-03-01 07:08:46.322378,8535.3,703.42,166.75,0.727
2018-03-01 07:08:56.517040,8535.3,703.42,166.75,0.727
2018-03-01 07:09:06.700832,8539.97,703.42,166.75,0.727
2018-03-01 07:09:16.997087,8541.85,705.92,166.75,0.727
2018-03-01 07:09:27.560843,8541.85,705.92,166.75,0.727
2018-03-01 07:09:37.754185,8541.85,705.92,166.75,0.727
2018-03-01 07:09:47.982824,8541.85,705.92,166.75,0.727
2018-03-01 07:09:58.313244,8541.85,705.92,166.75,0.727
2018-03-01 07:10:08.876334,8541.85,705.92,166.75,0.727
2018-03-01 07:10:19.168544,8541.85,705.92,166.82,0.727
2018-03-01 07:10:29.645980,8541.85,705.92,166.82,0.727
2018-03-01 07:10:40.128009,8541.85,705.92,166.82,0.727
2018-03-01 07:10:50.339662,8515.14,705.92,166.82,0.727
2018-03-01 07:11:00.549334,8515.14,705.92,166.82,0.727
2018-03-01 07:11:10.975972,8515.14,705.92,166.82,0.727
2018-03-01 07:11:21.464206,8515.58,705.92,166.82,0.727
2018-03-01 07:11:31.855000,8515.58,705.92,166.82,0.727
2018-03-01 07:11:42.183256,8515.58,705.92,166.82,0.727
2018-03-01 07:11:52.507784,8519.63,705.92,166.0,0.727
2018-03-01 07:12:02.810887,8519.63,705.94,166.0,0.727
2018-03-01 07:12:13.118783,8519.63,705.94,166.0,0.727
2018-03-01 07:12:23.498691,8519.63,705.94,165.86,0.72971
2018-03-01 07:12:33.877401,8537.0,705.94,165.86,0.72971
2018-03-01 07:12:44.166489,8537.0,705.94,165.86,0.72972
2018-03-01 07:12:54.653765,8537.0,705.94,165.86,0.727
2018-03-01 07:13:04.871793,8516.91,705.94,165.86,0.727
2018-03-01 07:13:15.084359,8516.91,705.94,165.86,0.727
2018-03-01 07:13:25.564591,8516.91,705.94,165.86,0.727
2018-03-01 07:13:35.864301,8536.37,705.94,166.0,0.727
2018-03-01 07:13:46.140796,8536.37,705.94,166.0,0.727
2018-03-01 07:13:56.553235,8539.0,705.91,166.11,0.72972
2018-03-01 07:14:06.768263,8539.0,705.91,166.68,0.72972
2018-03-01 07:14:16.976517,8539.0,705.91,166.68,0.72972
2018-03-01 07:14:27.641584,8539.0,705.91,166.68,0.72972
2018-03-01 07:14:37.969379,8539.0,705.91,166.68,0.72972
2018-03-01 07:14:48.213537,8539.0,705.91,166.68,0.72972
2018-03-01 07:14:58.598215,8539.0,703.23,166.68,0.72972
2018-03-01 07:15:09.084610,8539.0,703.23,166.68,0.72972
2018-03-01 07:15:19.470184,8539.0,703.23,166.68,0.72972
2018-03-01 07:15:29.864925,8539.0,703.23,166.68,0.73255
2018-03-01 07:15:40.315603,8539.0,703.23,166.68,0.73255
2018-03-01 07:15:50.853811,8542.65,703.23,166.68,0.73255
2018-03-01 07:16:01.177553,8542.65,703.23,166.68,0.73255
2018-03-01 07:16:11.504136,8542.65,703.23,166.68,0.73255
2018-03-01 07:16:21.915617,8542.65,703.23,166.68,0.73255
2018-03-01 07:16:32.205286,8542.65,703.23,166.68,0.73255
2018-03-01 07:16:42.521568,8550.8,703.23,166.68,0.72813
2018-03-01 07:16:52.998076,8550.8,703.23,166.68,0.72813
2018-03-01 07:17:03.399558,8550.8,703.23,166.68,0.72813
2018-03-01 07:17:13.706404,8559.0,703.23,166.68,0.72813
2018-03-01 07:17:24.022285,8559.0,703.23,166.68,0.73203
2018-03-01 07:17:34.443399,8559.0,703.23,166.31,0.73203
2018-03-01 07:17:44.921144,8559.0,703.23,166.31,0.73203
2018-03-01 07:17:55.535167,8559.0,703.23,166.31,0.73203
2018-03-01 07:18:05.932457,8560.75,705.95,166.31,0.73203
2018-03-01 07:18:16.098370,8560.75,705.95,166.31,0.73203
2018-03-01 07:18:26.311666,8560.75,705.95,166.31,0.73203
2018-03-01 07:18:36.519631,8568.0,705.95,166.31,0.73203
2018-03-01 07:18:46.733458,8573.66,706.0,166.31,0.73248
2018-03-01 07:18:57.121588,8573.66,705.96,166.31,0.73248
2018-03-01 07:19:07.383514,8573.66,705.96,166.31,0.73248
2018-03-01 07:19:17.863626,8553.0,705.96,166.31,0.73248
2018-03-01 07:19:28.408921,8553.0,705.96,166.31,0.73248
2018-03-01 07:19:38.883546,8568.36,704.11,166.31,0.73248
2018-03-01 07:19:49.083491,8568.36,704.11,166.78,0.73248
2018-03-01 07:19:59.557088,8568.36,704.11,166.78,0.73248
2018-03-01 07:20:09.878176,8568.36,704.11,166.78,0.73243
2018-03-01 07:20:20.137215,8568.36,705.99,166.78,0.73243
2018-03-01 07:20:30.720643,8572.29,705.99,166.78,0.73247
2018-03-01 07:20:41.328687,8572.29,705.99,166.8,0.73247
2018-03-01 07:20:51.662391,8565.82,705.99,166.8,0.7283
2018-03-01 07:21:02.154166,8552.4,705.99,166.8,0.7283
2018-03-01 07:21:12.497604,8559.61,705.99,166.8,0.7283
2018-03-01 07:21:22.909269,8567.03,705.99,166.8,0.7283
2018-03-01 07:21:33.234062,8572.29,706.67,167.1,0.7283
2018-03-01 07:21:43.555790,8569.84,706.67,167.1,0.7283
2018-03-01 07:21:53.944468,8569.84,706.67,167.1,0.7283
2018-03-01 07:22:04.528136,8569.84,706.67,167.1,0.7283
2018-03-01 07:22:15.054154,8586.18,706.67,167.1,0.7283
2018-03-01 07:22:25.548594,8586.18,706.67,167.1,0.7283
2018-03-01 07:22:35.752264,8578.11,706.67,167.1,0.7283
2018-03-01 07:22:46.364897,8578.11,707.4,167.1,0.7283
2018-03-01 07:22:56.740146,8570.5,707.4,167.1,0.7283
2018-03-01 07:23:07.334437,8586.72,707.32,167.89,0.7283
